seed,edge_idx,x_eval,activation
43,0,-0.14572864770889282,-0.5559128522872925
43,1,-0.14572864770889282,0.7072787880897522
43,0,-0.13567839562892914,-0.5592464208602905
43,1,-0.13567839562892914,0.7208903431892395
43,0,-0.12562814354896545,-0.5628844499588013
43,1,-0.12562814354896545,0.7343137264251709
43,0,-0.11557789146900177,-0.5668655037879944
43,1,-0.11557789146900177,0.7474868297576904
43,0,-0.10552763938903809,-0.5712283253669739
43,1,-0.10552763938903809,0.7603468894958496
43,0,-0.0954773873090744,-0.576011598110199
43,1,-0.0954773873090744,0.7728316187858582
43,0,-0.08542713522911072,-0.5812541842460632
43,1,-0.08542713522911072,0.7848788499832153
43,0,-0.07537688314914703,-0.5869945287704468
43,1,-0.07537688314914703,0.7964259386062622
43,0,-0.06532663106918335,-0.5932714939117432
43,1,-0.06532663106918335,0.807410717010498
43,0,-0.055276382714509964,-0.6001237034797668
43,1,-0.055276382714509964,0.8177706003189087
43,0,-0.04522613063454628,-0.6075899600982666
43,1,-0.04522613063454628,0.8274433612823486
43,0,-0.035175878554582596,-0.6157088875770569
43,1,-0.035175878554582596,0.8363667130470276
43,0,-0.02512562833726406,-0.6245191693305969
43,1,-0.02512562833726406,0.8444778323173523
43,0,-0.015075377188622952,-0.6340596675872803
43,1,-0.015075377188622952,0.8517148494720459
43,0,-0.005025125574320555,-0.6443688869476318
43,1,-0.005025125574320555,0.8580152988433838
43,0,0.005025125574320555,-0.6554831266403198
43,1,0.005025125574320555,0.8633189797401428
43,0,0.015075377188622952,-0.667383074760437
43,1,0.015075377188622952,0.8676242828369141
43,0,0.02512562833726406,-0.6799930930137634
43,1,0.02512562833726406,0.8709871172904968
43,0,0.035175878554582596,-0.6932356953620911
43,1,0.035175878554582596,0.8734661340713501
43,0,0.04522613063454628,-0.7070329189300537
43,1,0.04522613063454628,0.875119686126709
43,0,0.055276382714509964,-0.7213071584701538
43,1,0.055276382714509964,0.8760066628456116
